transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,day,month,year,store,store_location,category,supplier_id,customer_level,promotion_applied
100000226,4872,505737,Fridge,Electronics,4,1637.04,14,7,2024,miamifl.com,Online,web-279,web-400,Gold,FALSE
100000227,3724,505847,Fridge,Electronics,2,77.7,7,8,2024,newyorkny.com,Online,web-92,web-169,Bronze,TRUE
100000228,7658,505244,Smartphone,Appliances,3,600.09,6,7,2024,losangelesca.com,Online,web-274,web-438,Bronze,TRUE
100000229,8956,505811,Tablet,Appliances,2,1419.29,21,3,2024,dallastx.com,Online,web-135,web-458,Silver,TRUE
100000230,8886,505815,Smartphone,Appliances,2,1340.59,20,1,2024,miamifl.com,Online,web-271,web-429,Platinum,TRUE
100000231,4502,505784,Fridge,Appliances,2,328.7,10,9,2024,dallastx.com,Online,web-392,web-194,Silver,FALSE
100000232,7570,505118,Washing Machine,Electronics,4,863.04,6,9,2024,dallastx.com,Online,web-286,web-364,Silver,TRUE
100000233,1960,505485,Tablet,Electronics,4,1751.17,6,2,2024,miamifl.com,Online,web-308,web-366,Bronze,FALSE
100000234,3697,505696,Fridge,Appliances,1,628.37,25,4,2024,losangelesca.com,Online,web-457,web-329,Silver,FALSE
100000235,7209,505779,TV,Appliances,5,298.74,6,8,2024,chicagoil.com,Online,web-43,web-256,Silver,TRUE
100000236,1035,505639,Smartphone,Electronics,3,1503.34,21,7,2024,miamifl.com,Online,web-302,web-475,Bronze,FALSE
100000237,7396,505144,TV,Appliances,1,1951.95,2,9,2024,dallastx.com,Online,web-342,web-139,Bronze,TRUE
100000238,5345,505361,Headphones,Electronics,4,551.66,8,9,2024,dallastx.com,Online,web-455,web-271,Platinum,TRUE
100000239,8454,505274,Fridge,Appliances,4,792.96,22,8,2024,miamifl.com,Online,web-423,web-463,Silver,TRUE
100000240,5673,505161,Washing Machine,Appliances,1,304.99,22,5,2024,newyorkny.com,Online,web-367,web-402,Silver,FALSE
100000241,7930,505390,Smartphone,Appliances,1,356.05,5,2,2024,dallastx.com,Online,web-301,web-231,Silver,FALSE
100000242,8973,505305,Headphones,Electronics,5,1118.7,7,7,2024,chicagoil.com,Online,web-488,web-418,Platinum,FALSE
100000243,3536,505908,TV,Appliances,4,1422.58,25,1,2024,miamifl.com,Online,web-491,web-176,Bronze,TRUE
100000244,4111,505813,Washing Machine,Electronics,1,1767.01,8,5,2024,chicagoil.com,Online,web-153,web-282,Platinum,TRUE
100000245,5861,505732,Headphones,Electronics,5,1620.88,6,7,2024,losangelesca.com,Online,web-425,web-235,Platinum,FALSE
100000246,4566,505377,TV,Electronics,2,195.53,19,6,2024,miamifl.com,Online,web-308,web-425,Platinum,TRUE
100000247,1958,505154,Laptop,Appliances,4,1740.7,17,3,2024,newyorkny.com,Online,web-183,web-198,Platinum,TRUE
100000248,9883,505576,Smartphone,Appliances,5,253.44,17,1,2024,losangelesca.com,Online,web-487,web-252,Silver,TRUE
100000249,1998,505770,Washing Machine,Electronics,4,1251.04,8,7,2024,newyorkny.com,Online,web-42,web-462,Bronze,FALSE
100000250,6138,505108,Tablet,Electronics,1,1146.65,30,3,2024,chicagoil.com,Online,web-196,web-269,Platinum,FALSE
100000251,1936,505168,Fridge,Electronics,5,711.9,20,1,2024,dallastx.com,Online,web-347,web-122,Bronze,TRUE
100000252,1821,505497,TV,Appliances,2,540.38,26,3,2024,chicagoil.com,Online,web-371,web-176,Platinum,FALSE
100000253,8811,505776,Camera,Appliances,2,57.96,28,3,2024,dallastx.com,Online,web-170,web-307,Gold,TRUE
100000254,9238,505377,Washing Machine,Electronics,4,192.81,11,3,2024,newyorkny.com,Online,web-319,web-318,Platinum,FALSE
100000255,9701,505778,Washing Machine,Appliances,1,1385.86,25,2,2024,losangelesca.com,Online,web-298,web-233,Silver,TRUE
100000256,3579,505972,Washing Machine,Appliances,1,902.03,27,4,2024,newyorkny.com,Online,web-34,web-430,Platinum,TRUE
100000257,1931,505775,Laptop,Electronics,1,1413.07,3,8,2024,losangelesca.com,Online,web-383,web-188,Gold,TRUE
100000258,9320,505468,Tablet,Appliances,4,1842.45,20,6,2024,newyorkny.com,Online,web-361,web-345,Platinum,FALSE
100000259,2312,505985,Headphones,Electronics,1,368.53,18,3,2024,chicagoil.com,Online,web-358,web-224,Bronze,TRUE
100000260,4044,505210,Washing Machine,Appliances,2,1823.76,21,7,2024,dallastx.com,Online,web-298,web-372,Silver,TRUE
100000261,2122,505119,Camera,Appliances,4,1642.41,6,8,2024,dallastx.com,Online,web-141,web-463,Gold,TRUE
100000262,2113,505399,Headphones,Electronics,1,1945.73,25,1,2024,losangelesca.com,Online,web-160,web-321,Bronze,FALSE
100000263,4853,505988,Fridge,Appliances,3,1421.24,8,9,2024,newyorkny.com,Online,web-428,web-420,Bronze,TRUE
100000264,7615,505764,Smartphone,Electronics,5,643.16,12,9,2024,losangelesca.com,Online,web-418,web-404,Bronze,FALSE
100000265,2964,505495,Fridge,Appliances,2,1020.53,9,5,2024,newyorkny.com,Online,web-201,web-301,Silver,FALSE
100000266,5033,505336,TV,Appliances,5,386.62,22,3,2024,newyorkny.com,Online,web-336,web-323,Gold,FALSE
100000267,1651,505489,Smartphone,Electronics,5,1784.53,29,7,2024,dallastx.com,Online,web-150,web-242,Silver,TRUE
100000268,2343,505620,Fridge,Electronics,2,1292.1,12,8,2024,chicagoil.com,Online,web-152,web-380,Silver,TRUE
100000269,7868,505826,Washing Machine,Electronics,1,714.97,30,1,2024,losangelesca.com,Online,web-221,web-132,Gold,TRUE
100000270,9565,505201,Fridge,Appliances,4,1444.51,24,7,2024,miamifl.com,Online,web-128,web-142,Bronze,FALSE
100000271,6183,505423,Smartphone,Appliances,4,1505.72,6,5,2024,dallastx.com,Online,web-392,web-119,Silver,FALSE
100000272,5272,505596,Tablet,Appliances,3,1407.36,29,1,2024,miamifl.com,Online,web-164,web-271,Silver,FALSE
100000273,4346,505987,Fridge,Appliances,5,175.22,28,3,2024,chicagoil.com,Online,web-73,web-135,Platinum,TRUE
100000274,6147,505711,Laptop,Appliances,3,1051.11,3,6,2024,miamifl.com,Online,web-121,web-492,Gold,FALSE
100000275,4910,505644,TV,Electronics,4,1027.31,21,2,2024,chicagoil.com,Online,web-422,web-187,Silver,FALSE
100000276,5351,505190,Smartphone,Appliances,4,325.62,22,5,2024,dallastx.com,Online,web-299,web-389,Silver,TRUE
100000277,7484,505290,Headphones,Appliances,2,1932.12,13,7,2024,dallastx.com,Online,web-3,web-427,Platinum,FALSE
100000278,3144,505303,Headphones,Electronics,3,449.81,5,7,2024,losangelesca.com,Online,web-15,web-473,Gold,TRUE
100000279,5915,505612,Tablet,Appliances,4,1075.43,26,7,2024,chicagoil.com,Online,web-132,web-169,Platinum,FALSE
100000280,8491,505568,TV,Electronics,3,1114.77,21,4,2024,chicagoil.com,Online,web-37,web-457,Silver,TRUE
100000281,6180,505674,Washing Machine,Electronics,2,992,25,6,2024,losangelesca.com,Online,web-495,web-339,Silver,TRUE
100000282,2188,505829,Fridge,Electronics,2,693.16,23,3,2024,chicagoil.com,Online,web-189,web-175,Bronze,FALSE
100000283,1152,505122,Tablet,Electronics,2,1115.98,20,2,2024,losangelesca.com,Online,web-86,web-238,Bronze,TRUE
100000284,8508,505140,Camera,Appliances,2,1703.25,5,7,2024,chicagoil.com,Online,web-155,web-196,Silver,TRUE
100000285,2638,505353,Tablet,Appliances,2,181.42,4,4,2024,chicagoil.com,Online,web-446,web-109,Bronze,TRUE
100000286,2200,505642,Tablet,Electronics,2,1068.21,30,8,2024,newyorkny.com,Online,web-79,web-476,Platinum,TRUE
100000287,9808,505412,Camera,Appliances,2,799.62,25,4,2024,dallastx.com,Online,web-500,web-318,Gold,TRUE
100000288,4492,505441,Fridge,Appliances,5,200.22,16,9,2024,dallastx.com,Online,web-448,web-352,Silver,FALSE
100000289,9288,505601,Washing Machine,Appliances,1,1476.01,22,4,2024,dallastx.com,Online,web-449,web-341,Silver,FALSE
100000290,5345,505502,Smartphone,Electronics,1,1410.92,4,5,2024,chicagoil.com,Online,web-437,web-354,Silver,FALSE
100000291,3170,505862,Headphones,Appliances,5,548.06,22,5,2024,dallastx.com,Online,web-377,web-416,Silver,TRUE
100000292,6718,505260,TV,Appliances,3,1302.75,2,5,2024,miamifl.com,Online,web-269,web-364,Platinum,FALSE
100000293,2127,505118,Laptop,Appliances,3,831.59,24,6,2024,miamifl.com,Online,web-192,web-219,Bronze,TRUE
100000294,5002,505455,Washing Machine,Appliances,2,961.7,19,4,2024,chicagoil.com,Online,web-253,web-439,Bronze,FALSE
100000295,7054,505800,Laptop,Appliances,3,1960.11,30,7,2024,losangelesca.com,Online,web-275,web-297,Platinum,FALSE
100000296,5669,505460,Tablet,Appliances,5,1218.94,12,3,2024,newyorkny.com,Online,web-187,web-333,Platinum,FALSE
100000297,3584,505463,Washing Machine,Appliances,5,1946.31,14,6,2024,losangelesca.com,Online,web-169,web-334,Gold,FALSE
100000298,8179,505740,Fridge,Electronics,2,1938.65,7,2,2024,miamifl.com,Online,web-130,web-359,Bronze,TRUE
100000299,9900,505409,Camera,Appliances,2,813.26,3,7,2024,dallastx.com,Online,web-252,web-134,Bronze,TRUE
100000300,5956,505341,Fridge,Appliances,2,1518.42,25,5,2024,newyorkny.com,Online,web-455,web-105,Gold,FALSE
100000301,9666,505613,TV,Electronics,3,682.91,25,5,2024,miamifl.com,Online,web-4,web-352,Bronze,TRUE
100000302,1128,505382,Fridge,Appliances,4,885.34,17,4,2024,losangelesca.com,Online,web-403,web-101,Platinum,FALSE
100000303,5905,505931,Laptop,Appliances,1,915.45,1,4,2024,newyorkny.com,Online,web-35,web-361,Gold,FALSE
100000304,2697,505163,Laptop,Appliances,4,575.21,8,6,2024,newyorkny.com,Online,web-257,web-453,Gold,FALSE
100000305,3200,505740,Headphones,Electronics,2,1561.34,6,2,2024,newyorkny.com,Online,web-301,web-168,Platinum,FALSE
100000306,5333,505363,Tablet,Appliances,5,804.3,27,3,2024,newyorkny.com,Online,web-240,web-228,Gold,FALSE
100000307,2891,505999,Smartphone,Electronics,3,1773.01,15,8,2024,dallastx.com,Online,web-390,web-127,Silver,FALSE
100000308,2753,505496,Camera,Appliances,2,1106.07,29,4,2024,chicagoil.com,Online,web-249,web-357,Silver,FALSE
100000309,3546,505934,Washing Machine,Electronics,3,1943.58,17,1,2024,chicagoil.com,Online,web-306,web-412,Platinum,FALSE
100000310,5462,505130,Washing Machine,Electronics,1,1719.82,1,4,2024,newyorkny.com,Online,web-351,web-214,Gold,TRUE
100000311,5616,505668,Washing Machine,Electronics,4,1723.26,27,5,2024,chicagoil.com,Online,web-177,web-424,Platinum,TRUE
100000312,4450,505386,Tablet,Electronics,2,917.31,31,8,2024,miamifl.com,Online,web-391,web-283,Silver,TRUE
100000313,6617,505330,Tablet,Electronics,4,442.59,28,3,2024,newyorkny.com,Online,web-23,web-142,Platinum,FALSE
100000314,4335,505255,TV,Electronics,2,1617.77,23,8,2024,miamifl.com,Online,web-63,web-466,Bronze,TRUE
100000315,5325,505449,Washing Machine,Electronics,1,148.86,15,1,2024,losangelesca.com,Online,web-457,web-455,Bronze,FALSE
100000316,9280,505502,Smartphone,Appliances,1,1108.86,5,4,2024,newyorkny.com,Online,web-350,web-212,Bronze,FALSE
100000317,9004,505772,Washing Machine,Electronics,5,1169.16,12,1,2024,chicagoil.com,Online,web-154,web-197,Bronze,TRUE
100000318,5114,505240,Headphones,Electronics,1,324.38,9,8,2024,losangelesca.com,Online,web-192,web-480,Gold,TRUE
100000319,1832,505189,Smartphone,Electronics,3,213.16,22,7,2024,miamifl.com,Online,web-231,web-490,Platinum,FALSE
100000320,2512,505847,Smartphone,Electronics,4,831.51,9,7,2024,losangelesca.com,Online,web-480,web-149,Bronze,TRUE
100000321,7939,505491,Laptop,Electronics,4,64.45,2,9,2024,miamifl.com,Online,web-22,web-281,Silver,FALSE
100000322,5533,505633,Tablet,Electronics,3,866.45,14,5,2024,chicagoil.com,Online,web-383,web-332,Silver,FALSE
100000323,1722,505794,Smartphone,Electronics,1,744.84,13,1,2024,chicagoil.com,Online,web-477,web-395,Silver,FALSE
100000324,1058,505727,Headphones,Appliances,2,671.38,7,9,2024,miamifl.com,Online,web-315,web-191,Platinum,TRUE
100000325,6464,505993,Tablet,Electronics,1,926.76,25,1,2024,chicagoil.com,Online,web-347,web-128,Bronze,FALSE
100000326,3143,505740,Fridge,Electronics,4,1037.81,21,6,2024,dallastx.com,Online,web-385,web-387,Bronze,TRUE
100000327,5291,505802,Smartphone,Appliances,3,1904.61,14,4,2024,miamifl.com,Online,web-116,web-192,Gold,TRUE
100000328,3647,505332,Tablet,Appliances,2,694.56,11,1,2024,dallastx.com,Online,web-216,web-443,Silver,TRUE
100000329,8239,505527,Laptop,Electronics,5,1347.74,24,4,2024,dallastx.com,Online,web-250,web-227,Bronze,FALSE
100000330,8007,505346,Headphones,Electronics,3,1069.34,12,3,2024,newyorkny.com,Online,web-73,web-321,Silver,FALSE
100000331,1158,505686,Smartphone,Electronics,1,827.26,2,7,2024,chicagoil.com,Online,web-388,web-297,Gold,FALSE
100000332,2832,505256,Washing Machine,Electronics,5,689.17,10,8,2024,newyorkny.com,Online,web-328,web-142,Platinum,FALSE
100000333,2232,505536,Camera,Electronics,3,1529.37,6,3,2024,losangelesca.com,Online,web-487,web-463,Silver,TRUE
100000334,3442,505419,Smartphone,Electronics,2,1782.51,19,2,2024,losangelesca.com,Online,web-175,web-298,Bronze,FALSE
100000335,9938,505719,TV,Electronics,1,736.53,4,8,2024,dallastx.com,Online,web-462,web-429,Bronze,TRUE
100000336,1590,505437,Laptop,Electronics,1,1982.84,21,1,2024,losangelesca.com,Online,web-22,web-183,Gold,TRUE
100000337,7049,505559,TV,Electronics,2,385.69,27,4,2024,chicagoil.com,Online,web-380,web-108,Silver,TRUE
100000338,3426,505655,Washing Machine,Electronics,4,967.01,1,8,2024,losangelesca.com,Online,web-65,web-142,Silver,TRUE
100000339,8041,505234,Laptop,Appliances,2,585.46,7,4,2024,losangelesca.com,Online,web-464,web-328,Bronze,FALSE
100000340,3088,505311,Tablet,Electronics,4,63.35,24,5,2024,chicagoil.com,Online,web-257,web-177,Silver,FALSE
100000341,1685,505768,Fridge,Electronics,1,803.51,1,4,2024,miamifl.com,Online,web-357,web-401,Bronze,FALSE
100000342,6050,505241,Headphones,Electronics,5,920.5,19,8,2024,miamifl.com,Online,web-14,web-266,Gold,FALSE
100000343,6974,505694,Washing Machine,Electronics,3,1065.99,5,4,2024,dallastx.com,Online,web-29,web-475,Gold,TRUE
100000344,1653,505654,Laptop,Appliances,4,1628.13,17,8,2024,losangelesca.com,Online,web-408,web-159,Silver,FALSE
100000345,6862,505800,Laptop,Appliances,2,1626.3,20,1,2024,newyorkny.com,Online,web-353,web-447,Silver,TRUE
100000346,4441,505919,Laptop,Electronics,5,1718.88,22,2,2024,losangelesca.com,Online,web-158,web-171,Silver,TRUE
100000347,5088,505307,Fridge,Appliances,4,617.78,4,5,2024,dallastx.com,Online,web-341,web-295,Platinum,FALSE
100000348,2684,505983,TV,Electronics,3,162.11,22,6,2024,chicagoil.com,Online,web-39,web-429,Bronze,TRUE
100000349,6794,505241,TV,Appliances,4,189.02,6,2,2024,newyorkny.com,Online,web-236,web-305,Platinum,TRUE
100000350,7658,505416,Camera,Electronics,1,796.1,18,2,2024,dallastx.com,Online,web-247,web-129,Bronze,TRUE
100000351,3532,505805,TV,Appliances,3,547.94,27,2,2024,chicagoil.com,Online,web-460,web-449,Bronze,FALSE
100000352,4878,505822,TV,Appliances,3,257.7,7,8,2024,newyorkny.com,Online,web-364,web-387,Bronze,TRUE
100000353,3662,505636,Tablet,Electronics,4,391.49,5,1,2024,chicagoil.com,Online,web-16,web-314,Platinum,TRUE
100000354,3900,505238,Laptop,Appliances,1,550.54,1,9,2024,miamifl.com,Online,web-424,web-400,Silver,FALSE
100000355,7755,505540,Fridge,Electronics,3,639.95,2,8,2024,chicagoil.com,Online,web-325,web-316,Silver,TRUE
100000356,1406,505888,Laptop,Electronics,3,183.99,4,5,2024,losangelesca.com,Online,web-253,web-497,Silver,TRUE
100000357,3938,505248,Laptop,Electronics,3,1048.97,29,3,2024,chicagoil.com,Online,web-123,web-156,Bronze,FALSE
100000358,6442,505771,Camera,Electronics,5,1242.66,17,6,2024,chicagoil.com,Online,web-138,web-144,Silver,FALSE
100000359,7745,505678,TV,Electronics,1,1869.26,23,8,2024,newyorkny.com,Online,web-358,web-110,Bronze,TRUE
100000360,5065,505261,Tablet,Appliances,2,59.63,23,4,2024,chicagoil.com,Online,web-435,web-383,Bronze,FALSE
100000361,5371,505425,TV,Electronics,1,1613.27,24,3,2024,newyorkny.com,Online,web-216,web-238,Bronze,TRUE
100000362,3608,505169,Tablet,Electronics,3,1674.72,20,7,2024,miamifl.com,Online,web-21,web-100,Gold,FALSE
100000363,2771,505670,Smartphone,Electronics,1,443.1,27,8,2024,newyorkny.com,Online,web-344,web-444,Bronze,TRUE
100000364,7267,505645,Smartphone,Electronics,4,842.74,9,5,2024,dallastx.com,Online,web-127,web-222,Bronze,TRUE
100000365,1634,505836,Laptop,Electronics,3,1092.1,12,4,2024,miamifl.com,Online,web-54,web-419,Platinum,FALSE
100000366,8711,505221,Fridge,Electronics,1,880.31,26,3,2024,dallastx.com,Online,web-211,web-113,Bronze,TRUE
100000367,4644,505288,Tablet,Appliances,1,1049.49,29,4,2024,dallastx.com,Online,web-50,web-480,Platinum,FALSE
100000368,4269,505425,Camera,Electronics,5,505.09,11,7,2024,chicagoil.com,Online,web-113,web-390,Gold,FALSE
100000369,8541,505959,Camera,Electronics,3,670.64,13,9,2024,newyorkny.com,Online,web-339,web-192,Platinum,TRUE
100000370,6728,505249,TV,Appliances,3,966.41,29,1,2024,dallastx.com,Online,web-152,web-437,Bronze,FALSE
100000371,6000,505844,TV,Appliances,4,131.7,24,5,2024,miamifl.com,Online,web-6,web-435,Gold,TRUE
100000372,4728,505130,Fridge,Appliances,3,173.87,19,5,2024,newyorkny.com,Online,web-382,web-443,Silver,TRUE
100000373,4652,505883,Fridge,Appliances,1,88.77,6,5,2024,dallastx.com,Online,web-249,web-344,Bronze,FALSE
100000374,1387,505426,Tablet,Electronics,5,528.04,3,2,2024,dallastx.com,Online,web-300,web-300,Platinum,FALSE
100000375,4164,505523,TV,Appliances,1,428.27,3,2,2024,chicagoil.com,Online,web-316,web-347,Platinum,FALSE
100000376,7528,505521,TV,Appliances,5,1769.7,7,6,2024,chicagoil.com,Online,web-65,web-210,Platinum,FALSE
100000377,6378,505410,Tablet,Appliances,4,631.68,29,2,2024,losangelesca.com,Online,web-410,web-487,Platinum,TRUE
100000378,5564,505553,Camera,Electronics,5,1876.39,7,1,2024,losangelesca.com,Online,web-350,web-310,Silver,FALSE
100000379,2137,505863,Camera,Electronics,2,350.07,24,2,2024,miamifl.com,Online,web-381,web-110,Bronze,TRUE
100000380,5573,505941,Smartphone,Appliances,5,463.71,17,5,2024,miamifl.com,Online,web-44,web-496,Bronze,FALSE
100000381,6753,505752,Laptop,Appliances,3,1303.83,5,7,2024,miamifl.com,Online,web-197,web-370,Bronze,FALSE
100000382,9346,505856,Fridge,Electronics,4,168.49,2,1,2024,losangelesca.com,Online,web-453,web-313,Gold,TRUE
100000383,7548,505380,Camera,Electronics,5,138.18,10,6,2024,newyorkny.com,Online,web-137,web-217,Gold,TRUE
100000384,9785,505255,Laptop,Electronics,4,1402.69,21,7,2024,dallastx.com,Online,web-179,web-205,Silver,FALSE
100000385,6425,505897,Fridge,Electronics,3,1476.08,24,5,2024,dallastx.com,Online,web-246,web-211,Bronze,FALSE
100000386,1452,505292,TV,Appliances,2,1104.09,7,8,2024,chicagoil.com,Online,web-165,web-398,Gold,TRUE
100000387,2889,505209,Washing Machine,Appliances,1,1484.97,30,7,2024,chicagoil.com,Online,web-431,web-404,Silver,FALSE
100000388,5279,505234,TV,Electronics,4,485.51,21,8,2024,miamifl.com,Online,web-90,web-431,Silver,TRUE
100000389,3925,505289,Tablet,Appliances,1,1967.08,28,8,2024,chicagoil.com,Online,web-249,web-277,Silver,FALSE
100000390,5349,505126,Headphones,Electronics,2,1564.88,3,9,2024,newyorkny.com,Online,web-176,web-122,Platinum,TRUE
100000391,1626,505880,Camera,Appliances,1,592.06,21,2,2024,losangelesca.com,Online,web-147,web-300,Gold,TRUE
100000392,2776,505726,Laptop,Electronics,3,184.87,26,6,2024,miamifl.com,Online,web-331,web-300,Silver,FALSE
100000393,8119,505731,Tablet,Electronics,2,574.77,4,9,2024,newyorkny.com,Online,web-91,web-459,Silver,FALSE
100000394,6663,505373,TV,Appliances,4,1177.85,8,9,2024,chicagoil.com,Online,web-367,web-307,Platinum,FALSE
100000395,6139,505720,Fridge,Appliances,2,1188.57,15,6,2024,miamifl.com,Online,web-257,web-429,Bronze,FALSE
100000396,8149,505680,Headphones,Electronics,1,894.85,5,5,2024,newyorkny.com,Online,web-364,web-352,Gold,FALSE
100000397,9379,505727,Washing Machine,Appliances,1,179.12,17,1,2024,newyorkny.com,Online,web-471,web-319,Platinum,FALSE
100000398,2894,505336,Tablet,Appliances,5,1234.43,1,4,2024,chicagoil.com,Online,web-341,web-104,Silver,TRUE
100000399,7311,505710,Smartphone,Appliances,4,1212.93,3,7,2024,losangelesca.com,Online,web-447,web-466,Gold,FALSE
100000400,4114,505337,Headphones,Appliances,1,1742.61,26,7,2024,newyorkny.com,Online,web-103,web-274,Bronze,TRUE
100000401,5173,505336,Tablet,Appliances,2,1842.63,16,1,2024,newyorkny.com,Online,web-445,web-281,Platinum,FALSE
100000402,1727,505803,Camera,Appliances,1,1795.88,8,2,2024,chicagoil.com,Online,web-64,web-110,Platinum,FALSE
100000403,8144,505126,Fridge,Appliances,2,1761.4,11,1,2024,losangelesca.com,Online,web-389,web-369,Silver,TRUE
